scenario,round,edge_id,sensor_id,outage_active,live_samples,fallback_samples,samples_received,queue_fill_seconds,queue_fill_complete
outage_replay_fixed,1,edge0,intersection_00,False,16,0,16,0.04534312733449042,True
outage_replay_fixed,1,edge0,intersection_01,False,16,0,16,0.1505816224962473,True
outage_replay_fixed,1,edge0,intersection_02,False,16,0,16,0.05868595442734659,True
outage_replay_fixed,1,edge0,intersection_03,False,16,0,16,0.1197182259056717,True
outage_replay_fixed,1,edge0,intersection_04,False,16,0,16,0.06257261475548148,True
outage_replay_fixed,1,edge0,intersection_05,False,16,0,16,0.00018134363926947117,True
outage_replay_fixed,1,edge0,intersection_06,False,16,0,16,0.17780706891790032,True
outage_replay_fixed,1,edge1,intersection_07,False,16,0,16,0.060190760297700756,True
outage_replay_fixed,1,edge1,intersection_08,False,16,0,16,0.05927335983142257,True
outage_replay_fixed,1,edge1,intersection_09,False,16,0,16,0.03140449780039489,True
outage_replay_fixed,1,edge1,intersection_10,False,16,0,16,0.07463429239578545,True
outage_replay_fixed,1,edge1,intersection_11,False,16,0,16,0.12024843646213411,True
outage_replay_fixed,1,edge1,intersection_12,False,16,0,16,0.00013931002467870712,True
outage_replay_fixed,1,edge1,intersection_13,False,16,0,16,0.23855669633485377,True
outage_replay_fixed,1,edge2,intersection_14,False,16,0,16,0.17582323285751045,True
outage_replay_fixed,1,edge2,intersection_15,False,16,0,16,0.10833844006992877,True
outage_replay_fixed,1,edge2,intersection_16,False,16,0,16,0.17812373023480177,True
outage_replay_fixed,1,edge2,intersection_17,False,16,0,16,0.059619113337248564,True
outage_replay_fixed,1,edge2,intersection_18,False,16,0,16,0.059215347515419126,True
outage_replay_fixed,1,edge2,intersection_19,False,16,0,16,0.15753587940707803,True
outage_replay_fixed,1,edge2,intersection_20,False,16,0,16,0.05923173460178077,True
outage_replay_fixed,2,edge0,intersection_00,False,16,0,16,0.00017397943884134293,True
outage_replay_fixed,2,edge0,intersection_01,False,16,0,16,0.15346503094770014,True
outage_replay_fixed,2,edge0,intersection_02,False,16,0,16,0.05930954171344638,True
outage_replay_fixed,2,edge0,intersection_03,False,16,0,16,0.1194476776290685,True
outage_replay_fixed,2,edge0,intersection_04,False,16,0,16,0.050906555727124214,True
outage_replay_fixed,2,edge0,intersection_05,False,16,0,16,0.05921971285715699,True
outage_replay_fixed,2,edge0,intersection_06,False,16,0,16,0.0001740597654134035,True
outage_replay_fixed,2,edge1,intersection_07,False,16,0,16,0.0002387072890996933,True
outage_replay_fixed,2,edge1,intersection_08,False,16,0,16,0.05990376253612339,True
outage_replay_fixed,2,edge1,intersection_09,False,16,0,16,0.059384884778410196,True
outage_replay_fixed,2,edge1,intersection_10,False,16,0,16,0.060033221961930394,True
outage_replay_fixed,2,edge1,intersection_11,False,16,0,16,0.2350778947584331,True
outage_replay_fixed,2,edge1,intersection_12,False,16,0,16,0.17643287032842636,True
outage_replay_fixed,2,edge1,intersection_13,False,16,0,16,0.05968093569390476,True
outage_replay_fixed,2,edge2,intersection_14,False,16,0,16,0.06024436047300696,True
outage_replay_fixed,2,edge2,intersection_15,False,16,0,16,0.12938116840086877,True
outage_replay_fixed,2,edge2,intersection_16,False,16,0,16,0.17856597481295466,True
outage_replay_fixed,2,edge2,intersection_17,False,16,0,16,0.00022779591381549835,True
outage_replay_fixed,2,edge2,intersection_18,False,16,0,16,0.0575962990988046,True
outage_replay_fixed,2,edge2,intersection_19,False,16,0,16,0.17845324170775712,True
outage_replay_fixed,2,edge2,intersection_20,False,16,0,16,0.029849122976884242,True
outage_replay_fixed,3,edge0,intersection_00,False,16,0,16,0.05997126316651702,True
outage_replay_fixed,3,edge0,intersection_01,False,16,0,16,0.05973817384801805,True
outage_replay_fixed,3,edge0,intersection_02,False,16,0,16,0.11839064978994429,True
outage_replay_fixed,3,edge0,intersection_03,False,16,0,16,0.00023145275190472603,True
outage_replay_fixed,3,edge0,intersection_04,False,16,0,16,0.05936676636338233,True
outage_replay_fixed,3,edge0,intersection_05,False,16,0,16,0.060232907067984336,True
outage_replay_fixed,3,edge0,intersection_06,False,16,0,16,0.05930423690006137,True
outage_replay_fixed,3,edge1,intersection_07,False,16,0,16,0.06017597089521586,True
outage_replay_fixed,3,edge1,intersection_08,False,16,0,16,0.00021654576994478703,True
outage_replay_fixed,3,edge1,intersection_09,False,16,0,16,0.0001898889895528555,True
outage_replay_fixed,3,edge1,intersection_10,False,16,0,16,0.13631450477987528,True
outage_replay_fixed,3,edge1,intersection_11,False,16,0,16,0.05895288498140871,True
outage_replay_fixed,3,edge1,intersection_12,False,16,0,16,0.06000335328280926,True
outage_replay_fixed,3,edge1,intersection_13,False,16,0,16,0.11861409340053797,True
outage_replay_fixed,3,edge2,intersection_14,False,16,0,16,0.05572540150023997,True
outage_replay_fixed,3,edge2,intersection_15,False,16,0,16,0.05948415072634816,True
outage_replay_fixed,3,edge2,intersection_16,False,16,0,16,0.17809767927974463,True
outage_replay_fixed,3,edge2,intersection_17,False,16,0,16,0.2041922661010176,True
outage_replay_fixed,3,edge2,intersection_18,False,16,0,16,0.07617847761139274,True
outage_replay_fixed,3,edge2,intersection_19,False,16,0,16,0.20328517584130168,True
outage_replay_fixed,3,edge2,intersection_20,False,16,0,16,0.11942298826761542,True
outage_replay_fixed,4,edge0,intersection_00,False,16,0,16,0.1202679385896772,True
outage_replay_fixed,4,edge0,intersection_01,False,16,0,16,0.015615617390722035,True
outage_replay_fixed,4,edge0,intersection_02,False,16,0,16,0.17809122917242348,True
outage_replay_fixed,4,edge0,intersection_03,False,16,0,16,0.0009433886734768747,True
outage_replay_fixed,4,edge0,intersection_04,False,16,0,16,0.05973628163337708,True
outage_replay_fixed,4,edge0,intersection_05,False,16,0,16,0.002273682970553636,True
outage_replay_fixed,4,edge0,intersection_06,False,16,0,16,0.05966397328302265,True
outage_replay_fixed,4,edge1,intersection_07,False,16,0,16,0.06277301115915179,True
outage_replay_fixed,4,edge1,intersection_08,False,16,0,16,0.060002276673912995,True
outage_replay_fixed,4,edge1,intersection_09,False,16,0,16,0.060091436142101884,True
outage_replay_fixed,4,edge1,intersection_10,False,16,0,16,0.17301937798038125,True
outage_replay_fixed,4,edge1,intersection_11,False,16,0,16,0.11973349959589541,True
outage_replay_fixed,4,edge1,intersection_12,False,16,0,16,0.18008328694850206,True
outage_replay_fixed,4,edge1,intersection_13,False,16,0,16,0.11940360488370061,True
outage_replay_fixed,4,edge2,intersection_14,False,16,0,16,0.1676006990019232,True
outage_replay_fixed,4,edge2,intersection_15,False,16,0,16,0.19473312818445265,True
outage_replay_fixed,4,edge2,intersection_16,False,16,0,16,0.07414999906904995,True
outage_replay_fixed,4,edge2,intersection_17,False,16,0,16,0.1989333680830896,True
outage_replay_fixed,4,edge2,intersection_18,False,16,0,16,0.001206252840347588,True
outage_replay_fixed,4,edge2,intersection_19,False,16,0,16,0.17606598930433393,True
outage_replay_fixed,4,edge2,intersection_20,False,16,0,16,0.12018431769683956,True
outage_replay_fixed,5,edge0,intersection_00,False,16,0,16,0.015147746074944733,True
outage_replay_fixed,5,edge0,intersection_01,False,16,0,16,0.11729844869114459,True
outage_replay_fixed,5,edge0,intersection_02,False,16,0,16,0.11926807998679578,True
outage_replay_fixed,5,edge0,intersection_03,False,16,0,16,0.05876746983267367,True
outage_replay_fixed,5,edge0,intersection_04,False,16,0,16,0.059446237981319434,True
outage_replay_fixed,5,edge0,intersection_05,False,16,0,16,0.00018302816897630692,True
outage_replay_fixed,5,edge0,intersection_06,False,16,0,16,0.058885860489681356,True
outage_replay_fixed,5,edge1,intersection_07,False,16,0,16,0.3097706539556384,True
outage_replay_fixed,5,edge1,intersection_08,False,16,0,16,0.06025243597105145,True
outage_replay_fixed,5,edge1,intersection_09,False,16,0,16,0.07017664960585535,True
outage_replay_fixed,5,edge1,intersection_10,False,16,0,16,0.11977987363934517,True
outage_replay_fixed,5,edge1,intersection_11,False,16,0,16,0.1261218551080674,True
outage_replay_fixed,5,edge1,intersection_12,False,16,0,16,0.26456418726593256,True
outage_replay_fixed,5,edge1,intersection_13,False,16,0,16,0.1782738226465881,True
outage_replay_fixed,5,edge2,intersection_14,False,16,0,16,0.11883563920855522,True
outage_replay_fixed,5,edge2,intersection_15,False,16,0,16,0.10041219531558454,True
outage_replay_fixed,5,edge2,intersection_16,False,16,0,16,0.05971772316843271,True
outage_replay_fixed,5,edge2,intersection_17,False,16,0,16,0.1788576883263886,True
outage_replay_fixed,5,edge2,intersection_18,False,16,0,16,0.05911067849956453,True
outage_replay_fixed,5,edge2,intersection_19,False,16,0,16,0.1195905280765146,True
outage_replay_fixed,5,edge2,intersection_20,False,16,0,16,0.05838206899352372,True
outage_replay_fixed,6,edge0,intersection_00,False,16,0,16,0.11835934524424374,True
outage_replay_fixed,6,edge0,intersection_01,False,16,0,16,0.1767026362940669,True
outage_replay_fixed,6,edge0,intersection_02,False,16,0,16,0.05353813082911074,True
outage_replay_fixed,6,edge0,intersection_03,False,16,0,16,0.12022020784206687,True
outage_replay_fixed,6,edge0,intersection_04,False,16,0,16,0.11768213310278952,True
outage_replay_fixed,6,edge0,intersection_05,False,16,0,16,0.20479783811606467,True
outage_replay_fixed,6,edge0,intersection_06,False,16,0,16,0.12141027953475714,True
outage_replay_fixed,6,edge1,intersection_07,False,16,0,16,0.24098421493545175,True
